"","spkr","age_yrs","gender","Phone","Word","f1_midpt_med_clean","f2_midpt_med_clean","f3_midpt_med_clean","f4_midpt_med_clean","deltaf","vtl","a_ratiof1f2","a_ratiof2f3"
"3234","c86","7","male","i","api-pi",340.4321,3031.87,3441.726,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3235","c86","7","male","u","punchu",348.0039,881.0686,3657.025,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3236","c86","7","male","i","q'epi-pi",401.9559,2904.403,3803.7,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3237","c86","7","male","a","api",984.6154,1977.424,3995.297,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3238","c86","7","male","i","api-pi",326.799892,3230.082427,4030.972604,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3239","c86","7","male","i","q'epi-pi",315.929386,2781.750252,3578.692345,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3240","c86","7","male","o","p'esqo-pi",527.498,1382.98,3542,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3241","c86","7","male","u","sunkha",437.6538,1053.485,3528.6,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3242","c86","7","male","o","qolqe",701,1345.319,3657.768,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3243","c86","7","male","u","runtu",675.3634,1421.5,3917.118,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3244","c86","7","male","e","p'esqo",611.5,2602.665,3922.617,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3245","c86","7","male","o","alqo-pi",569.6434,1195.104,3850.418,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3246","c86","7","male","o","alqo-pi",NA,NA,3733.366,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3247","c86","7","male","u","runtu",598.9715,1239.671,3776.491,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3248","c86","7","male","e","q'epi",539.087,2918.47,NA,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3249","c86","7","male","e","q'epi",523.4994,2891.283,3918.118,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3250","c86","7","male","o","p'esqo-pi",515.8416,1655.02,3656.2,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3251","c86","7","male","i","t'ika",384.2696,3139.564,3932.698,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3252","c86","7","male","o","p'esqo-pi",615.675,1495.577,3506.405,NA,1346.80135280525,12.6224999437301,0.50774386075835,0.475316431851188
"3253","c9","10","female","u","sunkha",379.0218,1229.354,3667.593,NA,1251.52323082119,13.5834474193862,0.355222438145812,0.547856502433195
"3254","c9","10","female","i","chita",339.0852,3145.277,3684.478,NA,1251.52323082119,13.5834474193862,0.355222438145812,0.547856502433195
"3255","c9","10","female","a","hatunmama",395.8866,1969.211,3459.744,NA,1251.52323082119,13.5834474193862,0.355222438145812,0.547856502433195
"3256","c9","10","female","o","alqo-pi",481.5,1298.014,3003.8,NA,1251.52323082119,13.5834474193862,0.355222438145812,0.547856502433195
"3257","c9","10","female","a","mama",559.9781,1741.6,3410.949,NA,1251.52323082119,13.5834474193862,0.355222438145812,0.547856502433195
